COD_SKU,DESC_SKU,DESC_DIVISION,DESC_DEPARTAMENTO,DESC_SUBDEPARTAMENTO,TIPO_KVI,TIPO_KVC,fecha,precio_propio,precio_competencia,unidades_totales,venta_total
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-08,10.9,13.5,782.0,7118.4899999999961
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-09,10.9,13.5,762.0,6923.1699999999983
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-10,10.9,13.5,841.0,7716.909999999998
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-11,10.0,13.5,639.0,5504.88
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-12,10.0,13.5,665.0,5652.2100000000009
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-13,10.0,13.5,889.0,7486.83
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-14,10.0,13.5,1355.0,11447.77
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-15,10.0,13.5,1058.0,8983.3100000000013
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-16,10.0,13.5,703.0,5925.5
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-17,10.0,13.5,684.0,5814.7500000000009
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-18,10.0,13.5,665.0,5646.4700000000021
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-19,10.0,10.1,552.0,4602.590000000002
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-20,10.0,10.1,994.0,8301.8
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-21,10.0,10.1,968.0,8096.2000000000016
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-22,10.0,13.5,772.0,6453.7799999999988
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-23,10.0,13.5,691.0,5780.3899999999985
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-24,10.0,13.5,593.0,4986.7600000000029
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-25,13.2,10.1,535.0,5580.3200000000015
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-26,13.2,10.1,372.0,3892.1900000000023
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-27,13.2,10.1,666.0,6971.5800000000017
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-28,13.2,10.1,863.0,9166.39
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-29,10.2,10.1,1366.0,11810.189999999995
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-30,10.2,10.1,894.0,7729.04
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-01,10.2,13.5,946.0,8144.2899999999991
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-02,13.2,10.8,553.0,5670.87
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-03,13.2,10.8,461.0,4873.29
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-04,13.2,10.8,676.0,7202.7399999999989
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-05,13.2,10.8,910.0,9647.59
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-06,13.2,13.5,595.0,6456.08
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-07,13.2,13.5,452.0,4802.7699999999995
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-08,13.2,13.5,526.0,5609.4299999999985
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-09,10.9,10.1,581.0,5289.8200000000006
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-10,10.9,10.1,698.0,6338.630000000001
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-11,10.9,10.1,754.0,6868.22
20118348,HAMB. LA REDONDITA X 14 UND.,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-12,10.9,10.1,1176.0,10717.17
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-08,4.7,5.91,16.0,63.680000000000007
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-09,4.7,5.91,8.0,31.860000000000003
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-10,4.7,5.91,18.0,36.500000000000014
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-11,4.7,5.91,52.0,117.20000000000003
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-12,4.7,5.91,28.0,60.72000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-13,4.7,5.91,26.0,67.54000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-14,4.7,5.91,12.0,47.760000000000005
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-15,4.7,5.91,8.0,31.040000000000003
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-16,4.7,5.91,18.0,71.65
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-17,4.7,5.91,14.0,55.720000000000013
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-18,4.7,5.91,20.0,79.610000000000014
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-19,4.7,5.91,15.0,59.700000000000017
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-20,4.7,5.91,18.0,70.450000000000017
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-21,4.7,5.91,7.0,27.870000000000005
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-22,4.7,5.91,24.0,95.54000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-23,4.7,5.9,23.0,91.54000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-24,4.7,5.9,9.0,22.160000000000004
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-25,4.7,5.9,21.0,69.950000000000017
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-26,4.7,5.9,22.0,62.200000000000017
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-27,4.7,5.9,15.0,52.0
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-28,4.7,5.91,17.0,57.67
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-29,4.7,5.9,17.0,67.660000000000011
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-06-30,4.7,5.9,28.0,111.44000000000004
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-01,4.7,5.9,15.0,59.7
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-02,4.7,5.9,27.0,107.48000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-03,4.7,5.89,53.0,209.45999999999998
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-04,4.7,5.89,17.0,67.68
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-05,4.7,5.89,21.0,83.580000000000013
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-06,4.7,5.9,17.0,67.660000000000011
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-07,4.7,5.9,14.0,55.730000000000004
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-08,4.7,5.9,15.0,59.72
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-09,4.7,5.9,5.0,19.900000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-10,4.7,5.9,4.0,15.920000000000002
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-11,4.7,5.9,7.0,27.860000000000003
40052560,CHORIZO PARRILLERO RAZZETO X 110G,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,SKVC,2026-07-12,4.7,5.9,12.0,47.780000000000008
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-08,9.5,9.9,934.0,7215.6100000000024
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-09,9.9,9.9,685.0,5503.52
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-10,9.5,9.9,657.0,5300.64
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-11,9.9,9.9,604.0,4847.2699999999986
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-12,9.9,9.9,469.0,3754.8
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-13,9.7,9.9,788.0,6337.9699999999993
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-14,9.7,9.9,1280.0,10431.210000000001
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-15,9.7,9.9,865.0,7028.3499999999985
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-16,9.7,9.9,686.0,5585.5
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-17,9.7,9.9,709.0,5799.18
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-18,9.7,9.9,651.0,5330.2599999999984
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-19,9.7,8.9,530.0,4346.5199999999995
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-20,9.7,8.9,1049.0,8593.1999999999971
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-21,9.9,8.9,941.0,7743.4400000000005
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-22,9.9,9.9,962.0,7938.0499999999975
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-23,9.9,9.9,941.0,6666.68
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-24,9.9,9.9,743.0,5865.52
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-25,9.7,9.9,615.0,4999.9099999999989
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-26,9.7,8.9,507.0,4083.2600000000007
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-27,9.7,8.9,862.0,6911.8599999999988
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-28,9.7,8.9,1263.0,10099.2
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-29,9.7,8.9,1243.0,10070.99
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-06-30,9.7,8.9,775.0,6279.8099999999995
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-01,9.7,9.9,1094.0,8507.18
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-02,9.7,9.9,748.0,5881.99
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-03,9.7,8.5,557.0,4508.0599999999995
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-04,8.4,8.5,1029.0,7289.2200000000021
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-05,8.4,8.5,1521.0,10791.17
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-06,9.5,7.9,917.0,7301.36
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-07,9.5,7.9,795.0,6287.8
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-08,9.5,7.9,632.0,5020.9000000000005
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-09,9.8,7.9,586.0,4751.6200000000008
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-10,9.8,8.5,618.0,5063.2300000000005
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-11,8.4,8.5,1013.0,7228.3500000000013
40256589,SALCHICHA DE POLLO S.FERNANDO X 500 GR,FLC,FIAMBRERIA,FIAMBRES/CECINAS,SKVI,KVC,2026-07-12,8.4,8.5,1635.0,11644.19
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-08,30.9,29.3,58.0,1517.0
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-09,30.9,29.3,84.0,2194.72
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-10,30.9,29.43,64.0,1676.1599999999999
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-11,30.9,29.3,52.0,1356.6399999999999
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-12,30.9,29.3,40.0,1047.6
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-13,30.9,29.3,74.0,1938.06
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-14,30.74,29.43,138.0,3598.4999999999991
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-15,30.9,29.3,104.0,2716.9400000000005
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-16,30.9,29.3,82.0,2147.58
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-17,30.9,29.3,36.0,940.81999999999982
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-18,30.9,29.3,68.0,1766.6
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-19,30.9,29.3,40.0,1043.6399999999999
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-20,30.9,29.3,128.0,3347.0799999999995
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-21,29.3,29.3,164.0,2644.2999999999997
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-22,29.13,29.3,164.0,2957.1800000000003
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-23,29.09,29.3,212.0,3428.5399999999991
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-24,29.3,29.3,58.0,1440.1400000000003
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-25,29.3,29.3,110.0,2731.3
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-26,29.03,29.3,76.0,1885.3200000000002
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-27,29.3,29.3,124.0,3073.96
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-28,29.3,29.3,124.0,3040.9800000000005
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-29,29.3,29.4,134.0,3291.7200000000012
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-30,29.3,29.4,102.0,2538.1000000000008
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-01,29.3,29.4,90.0,2234.7
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-02,29.3,29.3,92.0,2287.0800000000008
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-03,29.3,29.39,64.0,1589.6000000000001
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-04,15.4,29.3,978.0,13716.700000000008
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-05,15.31,29.3,134.0,2518.62
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-06,29.2,29.3,46.0,1141.38
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-07,29.2,29.4,56.0,1386.0
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-08,29.2,29.3,64.0,1459.7199999999998
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-09,29.2,29.4,90.0,2050.8599999999997
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-10,29.2,29.3,72.0,1782.0
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-11,29.3,29.3,80.0,1764.4799999999998
40278158,HAMBURGUESAS DE PECHUGA DE POLLO RICO BL X 960 G X,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-12,29.11,29.3,170.0,3782.58
40293807,HUEVOS PARDOS TOTTUS X 15 UND,FLC,FIAMBRERIA,HUEVOS FRESCOS,SKVI,SKVC,2026-06-08,11.0,9.9,3112.0,26880.450000000004
40293807,HUEVOS PARDOS TOTTUS X 15 UND,FLC,FIAMBRERIA,HUEVOS FRESCOS,SKVI,SKVC,2026-06-09,11.0,10.99,2481.0,22086.539999999994
40293807,HUEVOS PARDOS TOTTUS X 15 UND,FLC,FIAMBRERIA,HUEVOS FRESCOS,SKVI,SKVC,2026-06-10,11.0,10.99,2441.0,21833.099999999991
40293807,HUEVOS PARDOS TOTTUS X 15 UND,FLC,FIAMBRERIA,HUEVOS FRESCOS,SKVI,SKVC,2026-06-11,9.77,10.99,2936.0,24797.310000000012
40293807,HUEVOS PARDOS TOTTUS X 15 UND,FLC,FIAMBRERIA,HUEVOS FRESCOS,SKVI,SKVC,2026-06-12,9.9,11.0,2914.0,24440.670000000006
